,pred
1355,769604.0467088774
1356,417724.7521078308
1357,689672.3303907862
1358,579384.9448828893
1359,542926.2334211596
1360,281391.7012819878
1361,302635.52409622795
1362,263643.4372774076
1363,568655.259249845
1364,370037.2774574899
1365,700010.0151960473
1366,1131262.987602633
1367,758866.5801942725
1368,496482.06296407885
1369,497052.3439616952
1370,842123.9764268316
1371,1184333.0330775436
1372,461135.7274029859
1373,877953.4236508019
1374,445695.4468719524
1375,2276724.0299821645
1376,647657.644700377
1377,270103.19447821553
1378,562948.3284247982
1379,530556.7487007675
1380,900073.5353233132
1381,448115.73490123916
1382,137009.8171544875
1383,986113.2492924763
1384,548797.6186639534
1385,816871.7270838197
1386,1161506.4870729328
1387,1030973.1472860761
1388,1895393.4609237476
1389,651246.0125201171
1390,447927.8674516817
1391,723776.7772582318
1392,129225.13199377991
1393,341567.3846139215
1394,1089972.1693120964
1395,119968.02163628547
1396,947635.0824755334
1397,477765.88364568877
1398,470208.3993375546
1399,284330.92762962275
1400,573833.1238113065
1401,1256638.3665474146
1402,591349.3902217967
1403,1725183.1396238995
1404,1035730.1370074884
1405,752353.2033265793
1406,571149.4323538815
1407,1288806.765293759
1408,159163.90475926799
1409,543516.7222923503
1410,270214.85653060855
1411,340490.44845008693
1412,903238.2992290526
1413,548970.839087706
1414,1436443.6942486456
1415,154671.0601780986
1416,321097.56479028414
1417,324555.7973552488
1418,739944.7443143011
1419,770266.7994469154
1420,1692177.124786941
1421,673700.5398462194
1422,316615.22861756146
1423,479440.13689202664
1424,736399.2275088774
1425,503306.17380614334
1426,802272.9814870842
1427,1431414.0426310166
1428,301503.29255483585
1429,614049.6598349825
1430,205277.47986742825
1431,480354.64270160836
1432,204802.34627510473
1433,204586.15214446292
1434,649524.1888968417
1435,465755.3620964974
1436,2340305.4743608623
1437,1512719.221802433
1438,594764.7108910389
1439,1422991.2394211777
1440,1204795.3776656298
1441,215928.76906258633
1442,1454562.2031910983
1443,840445.0562232566
1444,989583.4379893171
1445,688966.9821323374
1446,381892.6230062179
1447,632401.5199297622
1448,1057519.7166240122
1449,307215.68182939675
1450,669988.1661705502
1451,201476.57919513495
1452,764413.7670048205
1453,1893381.1372424364
1454,587458.3143117869
1455,584677.4563551543
1456,1019280.017529132
1457,243517.20323062927
1458,401117.20649627753
1459,861063.623870762
1460,1142578.248148711
1461,807103.110586662
1462,358019.3660018544
1463,212944.6388566466
1464,654404.4191112941
1465,918842.1860208341
1466,895145.5724033436
1467,510779.80188994436
1468,481098.6388140004
1469,2221008.8332146467
1470,694594.3285458507
1471,354609.1715081736
1472,1178896.9164746164
1473,338126.0983324802
1474,428899.2066183843
1475,1512291.4155688803
1476,681765.3949757052
1477,1289501.6760141712
1478,533066.6841657852
1479,972232.2572762094
1480,550695.3596080176
1481,598771.2867723596
1482,702227.9659981288
1483,636790.9070647483
1484,412013.86913880263
1485,1894362.0907865618
1486,584225.2343197038
1487,436056.743345673
1488,968374.2214546518
1489,312139.0855032989
1490,796066.4408754003
1491,509575.68587222585
1492,858662.2506981171
1493,214032.66730648786
1494,479193.66951506695
1495,649953.6522374622
1496,846639.2805561272
1497,474600.53637088905
1498,520377.82814761176
1499,420171.34245418134
1500,1672157.353358993
1501,596987.392981581
1502,212450.77880356635
1503,164174.53831689028
1504,446211.9932125953
1505,310986.43867128267
1506,202786.18294441496
1507,717493.6874882914
1508,338126.0983324802
1509,461795.88788814377
1510,1104345.122177962
1511,567644.4854139828
1512,1806078.4826203294
1513,546860.411543189
1514,1348286.6151181846
1515,408589.68603110005
1516,187255.16097504823
1517,1639134.5157298178
1518,167682.0929820191
1519,688855.9660540329
1520,1246465.2869567666
1521,280629.149095604
1522,339475.75120566646
1523,972769.1784677424
1524,744011.008795358
1525,590732.178760036
1526,297819.13877969
1527,1627609.9965494878
1528,661746.4038393958
1529,341458.9028833038
1530,691108.005553017
1531,722887.4041165242
1532,1289605.643026856
1533,510564.6558139896
1534,264905.4863929495
1535,524103.3999018483
1536,276952.174228986
1537,866157.9488709043
1538,1384136.0388648012
1539,1103595.583310788
1540,1119529.3480276014
1541,454549.85564030736
1542,284092.002604168
1543,872308.4577882083
1544,501585.33945184964
1545,895226.9883419394
1546,710125.887242795
1547,749487.6361493749
1548,489321.9971518751
1549,1190615.6714426344
1550,909578.7280261094
1551,604692.3735704313
1552,191079.11136324887
1553,416167.5394980925
1554,484303.9024335544
1555,598851.5815085032
1556,193449.95178742986
1557,932534.1545529885
1558,531828.4380713239
1559,900276.1113131989
1560,567466.2259788439
1561,601110.3934549063
1562,980224.4701974706
1563,1586290.8201330814
1564,430521.8923368193
1565,793250.1700452282
1566,586685.224634762
1567,1148201.0619678765
1568,864100.7384985532
1569,445779.4488174892
1570,768086.8875832433
1571,829621.7160387111
1572,457710.6561123371
1573,554753.8883564384
1574,165762.0604121409
1575,180037.58420350077
1576,771716.7319545345
1577,180579.86267384913
1578,263078.9125935273
1579,692900.2649515527
1580,341266.0559297421
1581,588518.9307667508
1582,1087360.7943346119
1583,819268.9906918445
1584,674088.6852308813
1585,463230.4871053309
1586,789652.4542330307
1587,653007.7217429904
1588,353320.2415970476
1589,775669.5446441665
1590,384304.18681243784
1591,219726.40708175645
1592,239734.96409655162
1593,368744.0526412132
1594,819404.7230596907
1595,152182.74378857663
1596,1041943.0952986589
1597,781548.956762291
1598,548425.7747017359
1599,1254364.565870339
1600,788892.479233671
1601,821276.1272015304
1602,770884.8323725582
1603,1248127.147050129
1604,553834.1482956375
1605,746958.9871113589
1606,1018880.535877984
1607,464685.4578817098
1608,1248325.0874487464
1609,1009792.7953502524
1610,559968.3934854274
1611,1068262.377334073
1612,157293.79196587202
1613,1506168.5567421175
1614,2672079.3552347803
1615,146115.5219986376
1616,703287.8765203296
1617,1118659.0163931178
1618,581929.9652571258
1619,540273.2670628136
1620,592871.6821043404
1621,693571.0048227913
1622,326654.6255614761
1623,932161.7409602316
1624,284086.95534131734
1625,685479.1321353969
1626,437727.5031289503
1627,1115021.7181395395
1628,435885.6457726978
1629,366752.88781595195
1630,1221590.056159467
1631,168701.63522219087
1632,393977.8882522863
1633,475303.05035606114
1634,649338.1602055082
1635,336800.5650179053
1636,517755.5026561245
1637,1054080.7178187515
1638,700081.2484481196
1639,987203.8009420864
1640,188430.47927077318
1641,356757.86285055225
1642,487392.2720142659
1643,314991.5291192279
1644,526380.7214096598
1645,478803.1549109226
1646,268013.4849031233
1647,575861.6065237381
1648,555684.1347416277
1649,1304053.4925029385
1650,223265.93490677408
1651,819109.0715558614
1652,890805.4371854923
1653,1138509.4171340729
1654,121475.86112079362
1655,887018.0445187187
1656,848416.3523769008
1657,1306786.4615332987
1658,396224.9882202957
1659,1243109.751334612
1660,1307312.4969751555
1661,1845330.7811865618
1662,419665.69898674585
1663,722978.330383616
1664,577874.9677333877
1665,356653.1313970613
1666,388204.21168494096
1667,1060185.288159467
1668,186201.5794330156
1669,276098.83971426974
1670,497277.9040220119
1671,706865.121310461
1672,679216.3686272738
1673,551595.4168503499
1674,853002.4974322027
1675,818688.8455065304
1676,596817.884632221
1677,914176.8469264146
1678,350665.0904344112
1679,439498.6147733073
1680,358106.7702938098
1681,938424.2344694063
1682,1067933.1922671807
1683,538907.6436353218
1684,589799.4799263908
1685,353010.88061169564
1686,327052.71025121247
1687,289688.57834067056
1688,190171.2766165706
1689,284684.0846808834
1690,439345.26366730453
1691,848149.2194588773
1692,713830.1228578568
1693,191331.9830130062
1694,370258.9476096291
1695,809315.2138707095
1696,727960.196131916
1697,728959.3720360508
1698,801343.0502073703
1699,768441.413573319
1700,266651.034877027
1701,572317.5197229434
1702,492925.2814234333
1703,577972.7846861441
1704,349711.74751387903
1705,832214.5741489078
1706,639118.3267298442
1707,256830.4332426737
1708,872352.2028586294
1709,503566.2829558712
1710,270231.6258689479
1711,257166.59684761922
1712,231036.11270655162
1713,609496.4789257759
1714,178188.34859052987
1715,1035152.8395805777
1716,773330.9176672706
1717,745126.3334271512
1718,981098.503266198
1719,839161.4165328259
1720,1053133.335686076
1721,379660.97043093375
1722,510444.91300896206
1723,1287392.911665523
1724,506895.9526539028
1725,918925.1211545204
1726,530502.0351758875
1727,678089.2220211256
1728,288411.4621935353
1729,718591.5009262651
1730,184760.4437322862
1731,509763.1729737898
1732,904187.5539162342
1733,828546.4844577193
1734,750504.212169081
1735,1122168.3051929595
1736,851359.128853089
1737,690571.8626442777
1738,996927.5501474488
1739,223883.1654365667
1740,616614.8622206902
1741,2481610.81340268
1742,945719.8380276014
1743,1281533.6437349725
1744,784002.8628134913
1745,654489.6122990986
1746,752859.6252375375
1747,1300893.9465081897
1748,509633.8975161863
1749,768241.9948040919
1750,277206.50870966073
1751,894733.3462115069
1752,842103.3797612386
1753,2194251.482601212
1754,438081.363477808
1755,1054560.3749949145
1756,1253013.2632099327
1757,606673.3787995143
1758,668191.9585794725
1759,1713823.4025611656
1760,915059.1098152699
1761,880123.6343419394
1762,744933.4332082379
1763,481512.4979985131
1764,895405.8035106703
1765,1000359.4732860761
1766,154926.48909898245
1767,408876.14037815947
1768,586506.5077637475
1769,1862363.5229353998
1770,1186107.4323309476
1771,289688.57834067056
1772,838767.2971065404
1773,1208251.8152487779
1774,684738.8466572409
1775,1263800.9056065236
1776,1732669.228777076
1777,484147.5646411546
1778,740265.3298140634
1779,563911.926606331
1780,415435.0291878438
1781,821057.7573183052
1782,511418.182727764
1783,305603.31424427446
1784,971366.2500905778
1785,795737.4451163799
1786,216350.4061466214
1787,895993.1376186028
1788,416708.64293893764
1789,641628.3802562427
1790,751391.1458771215
1791,1051840.2392782648
1792,230124.15218050353
1793,1643390.3388424364
1794,205277.47986742825
1795,639908.6990584311
1796,346190.2972328026
1797,512235.88661016733
1798,531084.623172368
1799,863463.5683249166
1800,1235813.08201631
1801,473934.4933339864
1802,401507.2570939597
1803,998421.2464243247
1804,724654.0543078524
1805,517452.44446878904
1806,1075395.9375930587
1807,440539.12307187065
1808,279475.7384204529
1809,450683.93879132794
1810,1863044.1887027933
1811,823048.1899881731
1812,723762.9808670868
1813,1192428.5390471912
1814,1154635.7326911036
1815,334438.0015397132
1816,1045800.5844646806
1817,1564826.976851244
1818,1080710.567499884
1819,666199.0120466719
1820,250934.32100315607
1821,1384769.0360846722
1822,508460.8171400045
1823,763425.2005165328
1824,711847.8894004296
1825,1206407.4354000743
1826,402427.3315451033
1827,745091.527461904
1828,691349.128641297
1829,267237.29166784364
1830,624443.7649220155
1831,1800714.1881323545
1832,607375.4059060068
1833,932613.757023644
1834,360645.2516035288
1835,361922.395410266
1836,637699.1655712802
1837,1251993.7684680105
1838,1323206.1811661967
1839,421953.4258012421
1840,580977.94228238
1841,476300.05202650663
1842,229073.1455285938
1843,2737221.083344692
1844,467208.49419613526
1845,601788.0076585353
1846,894356.3666056215
1847,684291.037432983
1848,283793.4079399142
1849,774657.7368786138
1850,213321.60576215165
1851,321881.84534303646
1852,684040.9436670416
1853,861523.0753625517
1854,198639.79403488044
1855,237367.92688668292
1856,415854.20320022514
1857,1113773.1154180204
1858,1174595.3981736687
1859,677649.9131127287
1860,681817.967550909
1861,1211701.61427951
1862,675838.8671213961
1863,459213.2918183843
1864,562015.7892893624
1865,255143.26698870418
1866,578952.9018977641
1867,220339.43759442255
1868,803836.6928381706
1869,464266.81936722697
1870,757699.8292997541
1871,375380.44692878536
1872,507073.9181754008
1873,909738.4843030884
1874,189904.81358915337
1875,904387.290480766
1876,317277.26810024836
1877,792660.985323871
1878,622020.0929974518
1879,380745.64660271
1880,1116237.0064422274
1881,1235177.9386967705
1882,147405.03992765522
1883,323359.0309022019
1884,398721.3175442417
1885,843551.6954784408
1886,1003246.7338582608
1887,767220.269383616
1888,443629.9505085757
1889,1169389.9928180205
1890,1126638.9005041094
1891,800592.314967953
1892,891366.6966948726
1893,329832.7993522625
1894,1300464.8420167214
1895,685023.3644506243
1896,314628.31161317066
1897,875298.5638239481
1898,728978.7972318351
1899,866806.8357714615
1900,744723.958314901
1901,349357.53265421843
1902,562380.8476775213
1903,290177.73754954257
1904,649719.6307119592
1905,287689.8773599831
1906,707628.3965598159
1907,612924.696458916
1908,279475.7384204529
1909,694468.8041239027
1910,1332087.6425100896
1911,372497.3051784822
1912,415030.2090329479
1913,146605.5309074985
1914,1339880.422260417
1915,565092.0217003863
1916,788257.1511590345
1917,606595.7574468954
1918,298679.0515040949
1919,555453.2613583229
1920,222279.66473043768
1921,495815.4014201186
1922,726015.7947330002
1923,146605.5309074985
1924,792371.720188159
1925,770833.7676041354
1926,1012225.5157177331
1927,650277.9326228515
1928,175807.54762787343
1929,1374087.751980492
1930,1718763.1592673433
1931,534252.1802296336
1932,389605.026794272
1933,293936.0606122476
1934,719807.0690832338
1935,624987.0935289535
1936,2478885.849162943
1937,1412319.1993500446
1938,460594.4629037373
1939,893593.0481490002
1940,234726.83012423635
1941,300068.107985382
1942,586820.0353389113
1943,1023476.711486076
1944,1219505.9214868336
1945,894613.8878879867
1946,489885.9613842236
1947,381811.4046948962
1948,881812.2036026588
1949,899239.3105673143
1950,1282376.8601555624
1951,438688.5626414604
1952,838125.6193562101
1953,193092.15178778107
1954,1133701.237454664
1955,1002031.865183279
1956,1020569.7805080478
1957,435686.6030221289
1958,607263.5351989672
1959,675478.2253872929
1960,457177.5027014372
1961,411164.7434303851
1962,799428.4394036174
1963,2538815.8534620986
1964,282814.3730616418
1965,1744152.3842252241
1966,587845.8416096861
1967,703431.9690755386
1968,821027.4460380772
1969,407889.94835428894
1970,207749.01605251132
1971,845608.8100022427
1972,431798.04876349226
1973,508833.53524182946
1974,1168186.1950428365
1975,518607.2200899443
1976,174810.24949958734
1977,698612.9885719295
1978,921494.0495788589
1979,996054.3843388231
1980,429293.03289463156
1981,746010.6158346261
1982,544373.4584165827
